year,time,zone,BA,Unit Name,Unit Type,Description,nameplate_MW,Primary Fuel,State,County
2020,4432,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4433,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4434,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4435,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4436,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4437,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4438,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4439,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4440,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4441,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4442,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4443,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4444,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4445,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4446,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4447,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4448,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4449,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4450,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4451,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4452,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4453,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4454,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4455,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4456,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4457,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4458,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4459,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4460,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4461,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4462,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4463,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4464,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4465,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4466,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4467,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4468,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4469,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4470,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4471,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4472,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4473,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4474,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4475,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4476,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4477,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4478,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4479,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4480,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4481,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4482,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4483,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4484,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4485,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4486,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4487,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4488,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4489,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4490,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4491,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4492,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4493,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4494,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4495,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4496,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4497,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4498,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4499,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4500,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4501,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4502,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4503,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4504,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4505,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4506,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4507,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4508,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4509,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4510,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4511,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4512,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4513,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4514,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4515,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4516,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4517,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4518,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4519,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4520,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4521,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4522,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4523,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4524,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4525,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4526,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4527,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4528,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4529,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4530,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4531,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4532,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4533,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4534,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4535,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4536,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4537,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4538,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4539,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4540,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4541,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4542,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4543,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4544,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4545,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4546,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4547,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4548,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4549,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4550,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4551,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4552,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4553,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4554,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4555,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4556,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4557,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4558,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4559,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4560,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4561,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4562,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4563,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4564,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4565,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4566,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4567,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4568,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4569,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4570,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4571,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4572,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4573,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4574,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4575,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4576,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4577,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4578,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4579,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4580,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4581,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4582,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4583,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4584,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4585,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4586,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4587,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4588,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4589,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4590,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4591,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4592,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4593,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4594,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4595,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4596,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4597,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4598,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4599,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4600,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4601,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4602,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4603,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4604,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4605,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4606,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4607,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4608,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4609,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4610,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4611,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4612,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4613,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4614,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4615,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4616,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4617,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4618,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4619,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4620,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4621,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4622,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4623,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4624,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4625,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4626,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4627,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4628,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4629,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4630,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4631,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4632,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4633,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4634,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4635,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4636,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4637,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4638,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4639,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4640,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4641,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4642,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4643,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4644,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4645,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4646,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4647,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4648,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4649,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4650,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4651,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4652,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4653,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4654,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4655,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4656,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4657,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4658,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4659,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4660,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4661,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4662,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4663,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4664,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4665,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4666,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4667,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4668,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4669,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4670,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4671,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4672,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4673,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4674,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4675,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4676,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4677,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4678,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4679,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4680,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4681,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4682,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4683,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4684,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4685,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4686,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4687,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4688,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4689,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4690,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4691,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4692,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4693,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4694,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4695,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4696,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4697,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4698,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4699,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4700,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4701,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4702,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4703,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4704,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4705,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4706,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4707,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4708,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4709,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4710,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4711,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4712,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4713,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4714,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4715,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4716,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4717,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4718,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4719,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4720,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4721,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4722,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4723,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4724,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4725,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4726,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4727,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4728,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4729,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4730,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4731,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4732,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4733,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4734,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4735,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4736,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4737,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4738,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4739,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4740,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4741,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4742,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4743,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4744,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4745,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4746,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4747,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,4748,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
